,store,new_store,works,region
729,078e76d3f3d73eaf6158e20c04ab4950,경상남도_12,142,경상남도
730,758b9afe905ff184671c5d7db953ca7d,경상북도_62,269,경상북도
731,fd726e295dfb1ae139ac793f88ae94a2,경상북도_10,925,경상북도
732,20945201ebe7797bc71ad12096cccfe5,경상북도_30,205,경상북도
733,e7be96052e20817d791ee8bb33442a21,경상북도_81,8,경상북도
734,de6535b79eeaf0fbee24a3409635de60,광주광역시_8,411,광주광역시
735,4ce4eea1f6a621cfdd638c6a3f580d31,경기도_274,432,경기도
736,4accb2bce65a7667ab4eff62bfe58a1f,광주광역시_31,360,광주광역시
737,ff8a28de22e11eb839694cd756defead,강원도_20,407,강원도
738,950bddadca02d6faf78df5fdcd914511,울산광역시_19,126,울산광역시
739,64a34cfb725cba349cf008e0a67a869e,부산광역시_104,130,부산광역시
740,55fbb6fe479a545d7b764be94c844f9c,인천광역시_55,140,인천광역시
741,5f3b8c1fb1171d19ed5accbd2cf65f21,인천광역시_81,9,인천광역시
742,18b0110671dac0529c9c48bbde415ae1,제주특별자치도_5,160,제주특별자치도
743,9f5b4ef4b13cea64ecf1beccc75ea64f,울산광역시_3,308,울산광역시
744,4f8be58ea9a4e6de559201ae1c0cef26,서울특별시_9,101,서울특별시
745,ddc1ed777c6c20888d54f2a598857eef,대구광역시_43,39,대구광역시
746,9471211f2d87350ffdfb7c24bb205185,경기도_81,322,경기도
747,39322482e127431382deea450298200c,경기도_211,506,경기도
748,7190a1394138f9f17749d655d27434c7,대구광역시_37,272,대구광역시
749,303b00bcdf4bf3a49c4c3db38cad964b,경기도_181,103,경기도
750,f8aaf0f04ba709c7f94c3a6daa124094,대구광역시_45,67,대구광역시
751,7403f4f9942c002d0f24543f995d98dc,부산광역시_30,723,부산광역시
752,3b1de9448312d7ae5811d04787b27fb9,전라북도_0,607,전라북도
753,61b47fdd4a09e319378d67f654a4e40d,경기도_63,163,경기도
754,3f20a22dd08efd9184f50d68d27bd5fa,광주광역시_26,29,광주광역시
755,1aacad79e70da27ee3d94b215a6c3515,서울특별시_115,276,서울특별시
756,37c8d9af1d5f387e9207f3d0b6ea4562,경기도_260,91,경기도
757,bbad34aa0a3acf3e82be0d88a41d254d,부산광역시_80,20,부산광역시
758,6ef6cfca4bda263e2aca7fd8da9b92ee,대전광역시_28,191,대전광역시
759,2c177f0941c31a867aa5e816821d29cb,서울특별시_134,68,서울특별시
760,940e1d28786d8697dfaa9012369c438c,경상남도_86,72,경상남도
761,92f6fc3e70f60ae15ce619c21862596d,경상남도_64,129,경상남도
762,272d837ab3b0f5dbaaa85f21ec6de1ae,경상남도_23,224,경상남도
763,73671bb69acf674527e53fb5ee219f04,경상남도_73,24,경상남도
764,8c9d23edf6217be16a6300d08f1614f1,경상남도_69,19,경상남도
765,1a4d6a895cdc35cef021c65963282ada,경기도_233,178,경기도
766,2592cd221e614af08bfa730aa09fba0c,전라남도_25,327,전라남도
767,7ae5c8e8182e73f3e825adc401132fea,경기도_223,248,경기도
768,d08a9aba137ef0a2c8a7d57987375314,부산광역시_67,237,부산광역시
769,e779cd8ffc0c6f6b3f96c259d239b1ee,경기도_250,48,경기도
770,f066fc8231c0b8abced9a02ee87e0dc3,서울특별시_133,17,서울특별시
771,b076e698115e949fa645916d076e69a6,부산광역시_83,162,부산광역시
772,082d67cbcc710a3e4ae31636a94cfeee,서울특별시_126,6,서울특별시
773,cd5b649f3af710e9e894e56b087fd749,서울특별시_120,362,서울특별시
774,b1ccf67219cabbb640201ba5d34fb588,부산광역시_93,84,부산광역시
775,c03b2d42b0651f8770cc113675a19f78,서울특별시_113,288,서울특별시
776,5d82f88f01b3595f48fa6b6b952fc2ee,경기도_219,124,경기도
777,cd0bbf8a8f31b462f31ea4baf1de82ab,경기도_240,46,경기도
778,5205040e92c307ba45d7f804fbe8cfac,경상북도_61,118,경상북도
779,d86276f84ad88ec529a1218b6cec448c,부산광역시_96,45,부산광역시
780,115af758daf7c212b39f0bef0c98cae6,부산광역시_74,311,부산광역시
781,86564809ac3680e06bf84cbe8e283639,경기도_234,131,경기도
782,19f2589875562684858d48126d991513,경상남도_81,206,경상남도
783,744e7d14ebb8ce54ec98e0e199ac4ab8,제주특별자치도_11,24,제주특별자치도
784,9cda96ae9946ab68d088d75259b9c12c,경상남도_98,5,경상남도
785,1f7c8c02da8644033e8c07600a9efab8,경상남도_85,90,경상남도
786,70596162794f580130d63074d994a244,경상남도_6,6,경상남도
787,f558b29a55b58973ffec0b9f2d4d93d7,부산광역시_75,283,부산광역시
788,f19cea8f1ce9a9f7cb79b3c8262b3bbf,경기도_271,73,경기도
789,1f2f2f4082e8808d739fd8968e0f8d75,부산광역시_100,720,부산광역시
790,7bfdf13332cec05bfa2a1586602a8f9c,대구광역시_64,87,대구광역시
791,b36ba3f9674143c440791b172f896b33,서울특별시_111,40,서울특별시
792,bde34cd5866e5ee22dc8e9a27b9aae32,서울특별시_151,15,서울특별시
793,3eb4eaf000aba097386be985f6f77739,서울특별시_123,194,서울특별시
794,9d6d980deb39f2c3723daab832b7ca41,강원도_31,444,강원도
795,2e5c4ff6ebe855767f3cde5d45774b49,서울특별시_137,6,서울특별시
796,e46a20384ec092695f0fa348db3f0355,부산광역시_102,4,부산광역시
797,f0c048d95c830c9365945b53f9099f46,서울특별시_112,120,서울특별시
798,6bb7c3f4494951dd9532f84cc010f0dc,부산광역시_68,132,부산광역시
799,0bf731051dee06228b8876c9427b5576,부산광역시_78,19,부산광역시
800,87105c9604cfe67d6afe9e1bb090a2c1,부산광역시_88,202,부산광역시
801,febd7bdfd043d57e26008099c6b58b1a,경기도_69,117,경기도
802,60e70aa6e151cd1ae212d30f668f5528,부산광역시_70,24,부산광역시
803,c2c0021c8f69af3a1123292ed78b55d2,부산광역시_86,17,부산광역시
804,f552ecebaa4c06bbef66971c88f3e2e4,부산광역시_76,47,부산광역시
805,13457426a2f4b50f1078c6132bf12a7f,경기도_284,46,경기도
806,e07dc884d67e57c3729934ed2098ff98,대구광역시_63,23,대구광역시
807,9baf379505727e2d26249bb718b5d954,인천광역시_67,304,인천광역시
808,38a9ce306ab2a5308c7b0c73e70815a4,충청북도_28,267,충청북도
809,fb10666dfba43f13b736e33de111d6cb,경기도_254,458,경기도
810,4534774483c486d0439a61ae3a05fe45,전라북도_10,94,전라북도
811,5ef0aba4c226c07ac25a3913ae48fa8b,경상남도_83,40,경상남도
812,e4af3fa9fc7ef1ed26e0b6ebe429477e,부산광역시_89,43,부산광역시
813,a821cd5cb3eed683cea3b08c330d9acb,부산광역시_72,74,부산광역시
814,4d200098056837956bd5fe30894b71bb,부산광역시_97,18,부산광역시
815,10c14b101a0d49494253f1e6bb3a46d2,광주광역시_28,177,광주광역시
816,30bf85f863cba7cafbef8c3377783ab5,부산광역시_92,39,부산광역시
817,55cee8ba229c47f86cf176edeef0a85d,인천광역시_72,20,인천광역시
818,1f998ca2e18d0821581b178e89c708e6,인천광역시_2,234,인천광역시
819,534a5382f232a733e948ae891eef7872,서울특별시_44,129,서울특별시
820,ab54ce055fe1f235f3585e00c120c913,서울특별시_129,24,서울특별시
821,50d5ad179ef1f772277dd76c7597c7e2,강원도_1,565,강원도
822,6dbf3857f0d6c2927fde6b71dd5dc8a4,경상북도_36,141,경상북도
823,4f0d2691bd8909ea2e17ba1e637118f8,경기도_251,49,경기도
824,80aa1cf3bf762ff00f23e8e5193edb3c,인천광역시_39,1518,인천광역시
825,49efd38f9b061f516e182255f90551b9,경상남도_82,19,경상남도
826,0b69be9620dedf5c9bbd3edac0868a03,경상남도_28,44,경상남도
827,c2a78ec19fc7d8ca23716aaf5685bd9b,울산광역시_24,80,울산광역시
828,602f5dd61f2311a46afd2445ee8aebbb,경기도_229,30,경기도
829,332fe2bb96a0fc82a55708b1a1e110e2,서울특별시_127,26,서울특별시
830,dd4b4a3d6575c1375d94a33bbec8b837,경상남도_34,165,경상남도
831,7de360d376c757241c39c95b79e52178,경기도_269,19,경기도
832,3c054ffc2bc8b4f312eb46197f7bbcd2,부산광역시_84,124,부산광역시
833,3c64792a156c69569e447611eb3f3ecb,인천광역시_65,59,인천광역시
834,e9345fdbbee7938e0ea265341f37af58,부산광역시_101,9,부산광역시
835,96b0c9b51c9111220dee6c5ae9471f5e,전라남도_26,9,전라남도
836,f590dfef170d3d36d73db3af5bc99725,전라남도_39,17,전라남도
837,589d9c09bea0d1935169eb59187cd290,경상북도_70,58,경상북도
838,3b45110752dd1c4592d0255c233bcda7,전라북도_8,879,전라북도
839,f51e55946ea996e97783382c6335743f,서울특별시_116,71,서울특별시
840,07b3e5d9c861d71f5a560cb72c3a0586,부산광역시_41,271,부산광역시
841,485070ed2fcaaaa61d284e2367057a4c,경기도_40,265,경기도
842,50408c0c87d3169f3daf4d5b2e3c5387,전라남도_8,529,전라남도
843,c2983c33efce5f4d5cee88d2cf23440c,전라남도_40,43,전라남도
844,e69f343484ad78d2caab9edb952176cb,서울특별시_125,468,서울특별시
845,ca39d1edb5de83918905619e0132f9a0,제주특별자치도_8,133,제주특별자치도
846,6942724d15b573b27bf6efcab8e7ac5d,경기도_43,536,경기도
847,d44f09bc65ffaefcbbe26a2a60bbd782,경상북도_69,27,경상북도
848,5e7f28defce4fbd6268a47d42304c28d,경상북도_74,75,경상북도
849,9e374dfa94b137609ef41015e88ad7f9,대구광역시_52,305,대구광역시
850,f9e5cc1efdaa38e42b22424218b7a992,부산광역시_81,29,부산광역시
851,18d0d37d47d96f2281408cfb66ad4d55,전라남도_38,77,전라남도
852,c7ca4006ab98038bd6c479ad1e31eefd,전라남도_34,5,전라남도
853,45aba4c9d361f25d7a3cd1050ba4191d,서울특별시_135,10,서울특별시
854,010aae55a52854d219aa7336179e7613,대구광역시_65,18,대구광역시
855,00099e54e4f2871e188b19d5550cb166,경상남도_97,19,경상남도
856,43b71d7ac42c365273b0485d326e51ae,전라남도_33,30,전라남도
857,4f67e3704706d949695d16e7af325d18,부산광역시_12,293,부산광역시
858,f9d59d3f7cee9b6319f57b5e64b4a010,전라북도_30,203,전라북도
859,1c2055d1528417dbd25795f15feb5365,경기도_287,143,경기도
860,b6387e3773a0155daf1cc334a84f1001,전라남도_24,179,전라남도
861,37101c1812070b9e96db26c3a54ac213,충청남도_24,121,충청남도
862,6ebc9633f1c45698cd90801ac114655c,경상북도_71,37,경상북도
863,f05474c70047b2cb54bc14f993111515,경상북도_41,46,경상북도
864,c98ba0876291c9fa95c7c252920938d5,광주광역시_19,551,광주광역시
865,e8d9e6e7f4190787fd2fa22f10389f01,경상북도_43,236,경상북도
866,cb86cf8936ce2f33dddea17cc7eb4dbb,전라남도_23,365,전라남도
867,048e398cf8bbb45733dac8095b42d5de,경기도_298,128,경기도
868,5c8ae17c0ddf314bd57b3ac730f40a76,전라남도_36,24,전라남도
869,15e89d895c085439f8f65537b3149231,전라남도_30,13,전라남도
870,635fe6a1a1682e388d85aac48fec0cce,대전광역시_22,1861,대전광역시
871,5fb9e60a3686436567a032d93539f07c,인천광역시_0,226,인천광역시
872,41eadd09ad48692edcb41e7f1d4abc27,서울특별시_1,47,서울특별시
873,0d11982cd966a50111f09e2b172a0c95,부산광역시_0,25,부산광역시
874,300073c3eba59623d855a6869b3e22a1,대구광역시_2,20,대구광역시
875,0234ca9d57975ee8cc3658c7eca201f5,경기도_18,57,경기도
876,6ce42d307e335b3ac66e6a90db05212a,경기도_45,58,경기도
877,b155b39b837d02f37b6e922e7744206d,충청북도_5,12,충청북도
878,f1fa249a270454cb4e862efc80b1f0e7,인천광역시_20,31,인천광역시
879,e5a8ba628029c60d7c97f580cebb310c,경기도_39,28,경기도
880,96b516133252bf60fdd27975cec50123,강원도_11,4,강원도
881,999cbe8b9240ad88fef871f454d75879,대구광역시_20,45,대구광역시
882,a5b3bfd67fad0f5a00f2b962af77d72c,경기도_113,8,경기도
883,8bdd2adcc5cd255bf3b51f56bb3ee839,강원도_14,3,강원도
884,ba08267d657ae6a3c1b4645df3c4749e,대구광역시_22,136,대구광역시
885,e191ed2eafddcbd338f211e50ee6053e,충청남도_9,5,충청남도
886,d01511571782fc06e78dcf4c9a8300e7,충청남도_17,8,충청남도
887,5e3f38a76ef62c872210ca248850d3d4,부산광역시_35,9,부산광역시
888,33e5a045bac05a6ae1e8ed2b820de6ce,서울특별시_62,6,서울특별시
889,9203f46aac1f6701c5a91be0cd2dfaf7,충청북도_16,29,충청북도
890,81928ec7c4f3dba6f4797ac747a75d9e,경상북도_31,8,경상북도
891,b0367f5da234a2ad1b5fe9a1431e0220,부산광역시_23,5,부산광역시
892,5ae5d6dfed13a59137ec84d7e610e3d0,강원도_23,6,강원도
893,dfc5447605082514bdcbdbe066ba228a,경기도_140,14,경기도
894,58e2744c117b10493cebb240569a7a44,경기도_158,50,경기도
895,81786ffbeddbe88e6f0e53fe524d815a,세종특별자치시_1,26,세종특별자치시
896,2df0a83110c3d8bb2383dfd9be65ad05,제주특별자치도_1,178,제주특별자치도
897,799ba5159e6c2e16317f4b272a59787e,대구광역시_46,11,대구광역시
898,23c2dad11e3b03f060b8cfd37b13c288,서울특별시_94,2,서울특별시
899,85abde290992c86b890d749849e362ee,대전광역시_25,2,대전광역시
900,abd7df149cdf5823982418f10e66cf3e,서울특별시_35,12,서울특별시
901,fc0b9081a2c7845915188edad5aec950,광주광역시_4,130,광주광역시
902,d1730630ff8378e80640ff95adb0d48d,서울특별시_29,17,서울특별시
903,aa8dd0c2225c0e70fc7445bd8c5556db,경상북도_55,354,경상북도
904,890ec2894794d96b013d49a6124ad261,인천광역시_32,28,인천광역시
905,fe77c1689c42534b4126fd59be673a3f,대구광역시_54,163,대구광역시
906,f45afb5a356aaaada9407b37f1b0fbce,부산광역시_39,56,부산광역시
907,62f7e8efc6956119ce695d235898d6a4,부산광역시_103,1,부산광역시
908,d957a81abf8bdb257f45af2c80d11324,부산광역시_65,420,부산광역시
909,b4ab0410b11f105310f8f015aa411d3d,경상북도_79,111,경상북도
910,d39fa2f90dd3263e168d728211086116,서울특별시_148,200,서울특별시
911,76fcabd370da355b979de5bbf4cd9b1c,부산광역시_63,244,부산광역시
912,4b662724fcec9daedb68917760aa5e15,서울특별시_109,988,서울특별시
913,3c063035d25be531cdcaa97ce168553d,서울특별시_74,1686,서울특별시
914,2b63d707b834f0c0d9a7359fffe2df9f,서울특별시_155,73,서울특별시
915,8e51647b7ba14fe81740798aa7cf330b,경상북도_66,137,경상북도
916,b4a33447537582fefd3037f6129b09d9,광주광역시_23,81,광주광역시
917,22eecef2e80a72ecbc8d198b92411a41,경기도_228,38,경기도
918,1bc7967d2cb252063f5f765a05034e59,경기도_82,12,경기도
919,71dbcf38d42a1dd883a35a3f0f645b09,경기도_105,1,경기도
920,bdd9ae056a8fd5b9f5156232dbea6c1d,경상남도_40,239,경상남도
921,fd16b05d7c2c2cee70bab0db2f0a96d6,전라남도_17,118,전라남도
922,2b257c9832adc6c0b67011ca593efceb,인천광역시_80,123,인천광역시
923,f6ef4f853cdb3170dc820851f179f424,경기도_21,85,경기도
924,8421c42189f791abc83d106ead62be72,경기도_176,1,경기도
925,8efceaab166b37e0b56c61f11894c45f,경기도_27,26,경기도
926,2a7c969029c54c6c9ff4881844708e8f,경기도_194,1,경기도
927,40e77e838a6afa164478074d52066d7c,경기도_210,1,경기도
928,ecff34c2e5b62da8aace4b5bbea1e601,서울특별시_10,16,서울특별시
929,1148020ac71d64c20dd74e3908771b72,서울특별시_27,134,서울특별시
930,9b056edd8f90edbe0f468df3b2f8c4f4,전라북도_5,42,전라북도
931,2a10d207708aa1c34ba7efe2ba3be440,인천광역시_14,53,인천광역시
932,ba2f506f7e03f56eacc0ada3f5c9d2b7,강원도_4,24,강원도
933,70233838afffa6cf718f3436729a5ad7,대전광역시_12,2,대전광역시
934,76e004b0ef904f7e4d1df14090091765,경기도_2,35,경기도
935,aa565c8204a26c4c8348ff3479e54495,인천광역시_21,25,인천광역시
936,23e3e6ad824e8d767925c8dc0026482a,서울특별시_23,31,서울특별시
937,2147527dd1cc082da5df99aded698200,경상북도_50,40,경상북도
938,73035a30acaab974b8dbb5da81070e6b,대구광역시_33,90,대구광역시
939,47ab9a7895ad24b17a4cc90b242f8d95,광주광역시_25,85,광주광역시
940,baf328260079ef248b06cb795897cf11,전라남도_14,142,전라남도
941,f9549ef632c4c19231a65799e65d89a5,강원도_35,94,강원도
942,6f3e97e155c2694a485433a67ee24477,충청남도_20,15,충청남도
943,ea714d8668faeafa48e36ad3f6bf78bc,서울특별시_30,26,서울특별시
944,097e1e02a102edf429084ed9bf3fcf43,강원도_10,13,강원도
945,2cd82ae664ee00f4c98f6d74bc59cd87,경기도_88,245,경기도
946,0bcac4db949b10ebc21d5e865c7d4d04,서울특별시_50,95,서울특별시
947,90d61944a12e25d7321b6784d221f60b,대구광역시_10,21,대구광역시
948,bc8c19aec6db157131778edd7390a7b4,대전광역시_19,14,대전광역시
949,527562cf80b9b466a1772fb44363f1bf,서울특별시_51,25,서울특별시
950,37e6957498b4608b9e756a458dd68db4,강원도_15,11,강원도
951,c91149ac2da45a34202cd07593ac6289,부산광역시_54,10,부산광역시
952,1eddac2dbece318a7f9f70a1184d1de2,부산광역시_13,22,부산광역시
953,2565bbf476c70c8984aaebd5f8b01b7e,강원도_25,28,강원도
954,1e9ab2639e8e5e9d07d33d941a8bfacd,대전광역시_1,1,대전광역시
955,5f7ab2978996b4dcfb4810a2656c3990,경기도_33,6,경기도
956,43c12d6db51a1882ea3cb6ff68d458c7,경상북도_4,44,경상북도
957,0d13369bf930d44063e9f7968e08cb28,경기도_57,390,경기도
958,eabb79c85a0e83fb5efc7c7b992dc01c,경기도_319,990,경기도
959,4e5ca76fe75d4d63fecc645e1bde6357,인천광역시_28,11,인천광역시
960,247a51f7f5cccc3f3334d1ec63185fee,경상북도_26,15,경상북도
961,79c497ce4a0fc697117656856258fbd0,부산광역시_14,8,부산광역시
962,8c2792a28736c29a387ca31eddd5ab17,서울특별시_53,14,서울특별시
963,ba9c1c6bf919d9885bdbca32a0c192a6,대전광역시_14,12,대전광역시
964,ae8645c7f42d7385fda121203cb3ba99,광주광역시_22,3,광주광역시
965,76a7a20fc38337f8a2d8074736299ae9,충청남도_16,10,충청남도
966,6cdc14f2ae4901dca7d7ff9a69c36f62,경상북도_40,9,경상북도
967,c72c9b9ef886a4a4ca93614b1829a8be,경상북도_22,10,경상북도
968,da47c000b84c8d1edc1c2eb6bb64d0bc,경기도_141,13,경기도
969,82a764ee42467e07df8e6a6ef02e11d5,강원도_5,34,강원도
970,59bef703f71de89191562e3ea3aba967,대구광역시_39,55,대구광역시
971,2657beb8f14582acb2228e33d4ba7388,대구광역시_32,28,대구광역시
972,a59ef331b0c135782c32a667695b177e,경기도_317,27,경기도
973,5528ed135e3ad53647b0e7e3826a3703,충청북도_31,62,충청북도
974,3d8233c2940d96d014661a70c578c25d,경기도_4,66,경기도
975,261f72fe936a13190e34759d356b85f9,충청북도_7,11,충청북도
976,810dc3dfc30bc5a24cff6127b07e209c,경상북도_11,58,경상북도
977,f50bfe7b92ece39271d2f914aa9a71a2,전라남도_5,5,전라남도
978,498b6cf7173fb4747318e3db325841d6,경기도_37,32,경기도
979,f2c26bd2a0869ec31eb828b4503abdfe,부산광역시_20,15,부산광역시
980,6be50278565d28cb610368f96eacb7eb,서울특별시_65,328,서울특별시
981,31bf9159b41d2b1bb68135ae1c371130,강원도_12,27,강원도
982,d6586268ecdc025527b120974603a60c,인천광역시_48,7,인천광역시
983,83a2b18fc1a89ca821ce3e84a5d6445d,서울특별시_70,2,서울특별시
984,d7507295001f695a8eeb02e53888426c,경기도_130,11,경기도
985,0b796688445408f75fe041e94ceda87a,부산광역시_91,8,부산광역시
986,4e34776d39dc09a49451144354bd6e2b,서울특별시_103,22,서울특별시
987,b6fd6c13f0088ee648526418a5faaa83,인천광역시_77,90,인천광역시
988,d8e3f05ca0d33c4de258a01b0829546e,부산광역시_79,75,부산광역시
989,59a31dc7b84a379a8eea89048565ed88,경기도_285,3,경기도
990,5e432ecddf5e529fce0f2ea07c6f97e7,전라북도_18,39,전라북도
991,f760eb54ed5249ee67ae03190f73f133,부산광역시_77,155,부산광역시
992,152b58576fb33bef228256890a0ec010,서울특별시_119,110,서울특별시
993,e6ee5b0c72666e4dae8a442ce5863ffd,서울특별시_136,39,서울특별시
994,ffafa168df1f9d850501c4a1941cdd28,경기도_55,62,경기도
995,e2eb954f1db67215f343f33bfd6131d0,서울특별시_130,37,서울특별시
996,ee9e2f46ae9d01e3f86b3fce9e3d2c02,서울특별시_145,161,서울특별시
997,61304222626474a9f1070e564a7ace5b,전라남도_32,10,전라남도
998,52d556ad6a3ba944e2e814d7ea7d4412,부산광역시_90,65,부산광역시
999,5d61f0529dc52a1824c3a22007dbbd47,대전광역시_16,56,대전광역시
1000,80dfb67c81f7528478f3d8628d572008,충청남도_4,61,충청남도
1001,9fc3b95b4dced01a9aeee2f604e0d222,서울특별시_139,19,서울특별시
1002,7ced141e95d71a54082f1db09f68bfb5,경기도_303,50,경기도
1003,1276340fa769c907a73d39e226a3d5d9,대구광역시_13,535,대구광역시
1004,6136cbb93efe00ae7dba45151e839cfd,대구광역시_61,142,대구광역시
1005,298bac06da2c7b9802d6c07175edcee0,경상남도_77,84,경상남도
1006,324ea1c176606f76180906a23e686468,경기도_230,40,경기도
1007,553b1b0e7eb487c3341abe6cb4a1bad0,울산광역시_16,13,울산광역시
1008,bd2e2fbb973f0f00a11dc3304e270d8b,전라남도_28,1,전라남도
1009,21f92630390a32ec4c363cc55908efbe,강원도_39,21,강원도
1010,da8b6c4e3d606cda94e68165403f7a31,부산광역시_94,25,부산광역시
1011,2d68e5e3b7375944243dabccc19bfb51,강원도_40,122,강원도
1012,2fade6dbebc4884be482799f8f424359,부산광역시_66,194,부산광역시
1013,cd3987b463861ca20d84cf78023ab739,경기도_280,19,경기도
1014,a24a8e16d3e119a23aec7807308b37a3,인천광역시_68,54,인천광역시
1015,dc41e0aa4a2600e532f7c3ef710d839f,제주특별자치도_9,29,제주특별자치도
1016,bcf9b945351bcf8178ff80345e439844,경상남도_91,36,경상남도
1017,6d8ba2e94896f2d9a6c9d68e11352d6e,부산광역시_99,15,부산광역시
1018,4d38f1315679e2051435e7e70ff9f10f,경상북도_72,60,경상북도
1019,eb9db8b1d50177b1f4ef733408450870,전라남도_27,14,전라남도
1020,fab0ad37f5b019c3587c7eb589a2cfb0,경기도_283,49,경기도
1021,2aebef9c1655ae54552a1980df21754a,부산광역시_71,23,부산광역시
1022,3e516582f6c88f2b482be3987f5c8a31,경기도_265,42,경기도
1023,fe2d99e1131c1c6960b12bf3b557b750,경상북도_75,9,경상북도
1024,ab0a47eef5005dd3e73da192be73e16f,울산광역시_5,22,울산광역시
1025,3481812f0b56a62109bb6c3234934308,경기도_308,10,경기도
1026,9a7fed48e53cb6dc2040bf752c74edc9,강원도_6,8,강원도
1027,1422ed34d6bc2ece9914aa77354af60c,전라남도_2,6,전라남도
1028,a99d531305947206b001c3b49690d535,충청남도_6,7,충청남도
1029,5bb937182b30ec8b17ca219378c61a7b,대구광역시_38,8,대구광역시
1030,2b26d5db36c6b800d0c153947c023a9a,경상남도_10,40,경상남도
1031,0f5b3a99a1f75101c5f2afbbac2cfd6a,대구광역시_25,8,대구광역시
1032,19c9d79d0936396c4a9a8a1f2991e4ef,부산광역시_28,60,부산광역시
1033,3fa858bc5c7665d66c2e44930287f62d,서울특별시_89,3,서울특별시
1034,da8514eb03b3b026ad70fe0e054a1723,경상북도_29,23,경상북도
1035,b5d4b395b197757c08a67d2a37712025,광주광역시_39,15,광주광역시
1036,184e342eaa562327db8f42f5db099315,전라남도_42,17,전라남도
1037,7aab5630f7987331b66578fa0a5e66f6,울산광역시_14,7,울산광역시
1038,508f5d44b67ff362d56e9941d6a2328c,울산광역시_26,12,울산광역시
1039,0f712b61ae5a4ff90474b7ccd14d54ad,전라남도_0,20,전라남도
1040,4e7060fd4bd6e9a22a6b40158572759d,부산광역시_47,20,부산광역시
1041,6b6b67249509c184414a4c4593d15977,울산광역시_10,16,울산광역시
1042,bd938d6a7207e33131043bbcb39065d1,울산광역시_2,71,울산광역시
1043,eac8204e74e01424c070be27387fbd1f,nan_4,20,nan
1044,f1a578c0a70283736c8517188862d5f6,nan_8,1,nan
1045,850f870b8c1308e4bd286a797fd1999d,광주광역시_40,6,광주광역시
1046,d77e1bd8f39847bf44f3dca173aadd45,대구광역시_69,6,대구광역시
1047,46923eeed33aaba129d5c684f9f5f8f5,경상북도_20,85,경상북도
1048,5bb60bdee333ee82ccbee3437366adee,부산광역시_107,121,부산광역시
1049,eb67d7ad23b95998f3943b0491d29aaf,울산광역시_28,15,울산광역시
1050,89a858cfb4c4e9d4cbbcb55cfe42d215,충청북도_2,1,충청북도
1051,5376094cac0908bc9e3fe0f954170bef,경기도_29,31,경기도
1052,ea74a14e5f5f58f64930f4eb9cecd9b8,인천광역시_30,20,인천광역시
1053,e78d9b17027a5c1dc9946ff1180d4412,경기도_98,5,경기도
1054,5abf652cfe56d8e9c752f9aa321bd32c,경기도_34,24,경기도
1055,5949e07c3be06ffa6277220012ddc641,충청남도_25,12,충청남도
1056,281233571e234e756a75237607ef4f63,경기도_277,2,경기도
1057,c2fb24e9cf0a8a644af1a66e3cd8af59,울산광역시_25,21,울산광역시
1058,b31ce1d32ba8d6e1dd0a30fd5198a695,경기도_10,220,경기도
1059,024c1b40c1df9c1ceaeff810baf98cd9,경기도_17,118,경기도
1060,e3752ae55c6844e28c31444a78a8954e,인천광역시_9,189,인천광역시
1061,4e3411b94b61433aeb11d2bde011c0e3,인천광역시_45,7,인천광역시
1062,d2b2f4d723066e5842ce53d15dc0da4d,대전광역시_8,5,대전광역시
1063,7bc21dc31abad212a420c1dbb03f19ca,경기도_46,131,경기도
1064,ed654decb98cec30f1908bdfef7ebdd8,경기도_197,5,경기도
1065,58a2554c71253bf2494a359113d631f5,부산광역시_18,20,부산광역시
1066,2501621a3063c777d8ae7f0346236814,대구광역시_28,17,대구광역시
1067,0df1ddab9350c58f321466deb292e53a,경기도_66,36,경기도
1068,ab47a9276b05d8ddbdb50bf3a89a04b5,경기도_182,3,경기도
1069,bbef6eb469529844c6f6d2db75f8e484,경기도_162,16,경기도
1070,c380d9166d9d89f00e97c69033e9867f,경기도_49,24,경기도
1071,6d4e4e4d96eab2eabc49f52b87ca7334,인천광역시_38,71,인천광역시
1072,e472c5ad433b06d202f176f4bf271771,부산광역시_52,71,부산광역시
1073,1f63dee4e52878f752954d9c00c92b02,경기도_195,48,경기도
1074,1c264c77cd2bd1d7f6648973d82a06a1,경상남도_51,10,경상남도
1075,c18424da2070305ad0ef4a1b72cc42ac,인천광역시_22,22,인천광역시
1076,81632cd35d9ee7802552c744404b4a93,경상북도_21,9,경상북도
1077,50ab3bd175edfc2d0e59011dab231002,경기도_307,202,경기도
1078,d8239b75ed2a3ad8f8f0da59e28577c5,서울특별시_56,202,서울특별시
1079,8f0d24ee77fd39ebe86c2c2bafc9d173,서울특별시_54,1,서울특별시
1080,5d69bf87c3109f378801b30f63e110c0,광주광역시_1,77,광주광역시
1081,d400b029f0bdf83012d65f4f598fd8f7,서울특별시_60,89,서울특별시
1082,f93b6802defdb40c90ac377ab0025de5,서울특별시_21,134,서울특별시
1083,2c45f78edd6e220ddeb31a93781dc6f5,충청북도_20,1,충청북도
1084,58abb736d3abe3f3a3582ef45a840a6a,서울특별시_146,2,서울특별시
1085,096a424dd0fb2835939f969dc3ab5a90,충청북도_32,55,충청북도
1086,8b1b0be5842c9fef4926db30d6dfb2f6,인천광역시_33,1,인천광역시
1087,5d06c46e059d76ed2840b5e75c19a253,서울특별시_48,2,서울특별시
