,name,model,maker,prefix,postfix,kind
334,르노삼성 뉴신형 SM5 L43,SM5,르노삼성,0,0,['Sedan']
335,제네시스 G330,제네시스,현대,0,0,Sedan
336,현대 아반떼 HD,아반떼,현대,0,HD,"['Sedan', 'Coupe']"
337,E-마이티 2,0,0,0,0,
338,뉴그랜져,0,0,0,0,
339,쌍용 뉴스타일C 코란도 C200,코란도,쌍용,0,0,Small suv
340,SM3,SM3,르노삼성,0,0,['Sedan']
341,싼타페TM,싼타페,현대,0,TM,['Mid-Large suv']
342,렉서스 ES 2016년형,ES,렉서스,0,0,Sedan
343,로체,로체,기아,0,0,['Sedan']
344,300C,300C,크라이슬러,0,0,Sedan
345,토요타 캠리 2020년형,캠리,토요타,0,0,['Sedan']
346,320d,3 시리즈,BMW,0,0,['Sedan']
347,티구안,티구안,폭스바겐,0,0,Mid-Large suv
348,기아 부스터 쏘울 SK3,쏘울,기아,부스터,SK3,['Small suv']
349,그랜저IG,그랜저,현대,0,IG,['Sedan']
350,모델 S,모델 S,테슬라,0,0,Sedan
351,컨트리맨,컨트리맨,미니,0,0,Small suv
352,아반떼ad,아반떼,현대,0,0,"['Sedan', 'Coupe']"
353,K7하이브리드,K7,기아,하이브리드,0,['Sedan']
354,벤츠 GLS-클래스,GLS-클래스,벤츠,0,0,Mid-Large suv
355,올뉴투싼TL,투싼,현대,0,0,['Mid-Large suv']
356,기아 더뉴 카니발 YP,카니발,기아,더뉴,YP,['van']
357,싼타페DM,싼타페,현대,0,DM,['Mid-Large suv']
358,아우디 A4,A4,아우디,0,0,['Sedan']
359,YF소나타,쏘나타,현대,0,0,['Sedan']
360,그랜저HG,그랜저,현대,0,HG,['Sedan']
361,쌍용 코란도 스포츠,코란도 스포츠,쌍용,0,0,['Mid-Large suv']
362,쌍용 코란도,코란도,쌍용,0,0,"['Mid-Large suv', 'Small suv']"
363,더뉴K5,K5,기아,0,0,['Sedan']
364,기아 뉴 모닝 SA,모닝,기아,뉴,SA,['Sedan']
365,싼타페CM,싼타페,현대,0,CM,['Mid-Large suv']
366,르노삼성 XM3,XM3,르노삼성,0,0,['Small suv']
367,아우디 Q8,Q8,아우디,0,0,Mid-Large suv
368,A클래스,0,0,0,0,
369,그랜저IG하이브리드,그랜저,현대,0,IG,['Sedan']
370,XT5,XT5,캐딜락,0,0,Mid-Large suv
371,기블리,기블리,마세라티,0,0,Sedan
372,A4,A4,아우디,0,0,Sedan
373,뉴 액센트,0,0,0,0,
374,투싼IX,투싼,현대,0,0,['Mid-Large suv']
375,8시리즈,0,0,0,0,
376,쌍용 티볼리 X100,티볼리,쌍용,0,X100,Small suv
377,라세티프리미어,라세티,쉐보레/한국GM,프리미어,0,Sedan
378,GLC,GLC-클래스,벤츠,0,0,['Mid-Large suv']
379,아반떼HD,아반떼,현대,0,HD,"['Sedan', 'Coupe']"
380,그랜져TG,그랜저,현대,0,0,['Sedan']
381,쉐보레/한국GM 크루즈 J300,크루즈,홀덴,0,J300,Sedan
382,체어맨,체어맨,쌍용,0,0,Sedan
383,알티마,알티마,닛산,0,0,Sedan
384,기아 쏘울 AM,쏘울,기아,0,AM,Small suv
385,C클래스,C-클래스,벤츠,0,0,"['Sedan', 'Coupe']"
386,F-페이스,0,0,0,0,
387,현대 뉴라이즈 쏘나타 LF,쏘나타,현대,뉴라이즈,LF,['Sedan']
388,기아 봉고 버스,봉고 버스,기아,0,0,van
389,기아 더뉴 K7 VG,K7,기아,더뉴,VG,['Sedan']
390,르노삼성 SM7,SM7,르노삼성,0,0,['Sedan']
391,Q3,Q3,아우디,0,0,Mid-Large suv
392,마티즈크리에이티브,마티즈,쉐보레/한국GM,크리에이티브,0,Sedan
393,CR-V,CR-V,혼다,0,0,['Small suv']
394,쉐보레/한국GM 캡티바 유로5,캡티바,홀덴,0,0,Mid-Large suv
395,현대 제네시스 DH,제네시스,현대,0,DH,['Sedan']
396,쌍용 뉴C 코란도 C200,코란도,쌍용,0,0,"['Mid-Large suv', 'Small suv']"
397,디스커버리4,디스커버리,랜드로버,0,0,Mid-Large suv
398,벤츠 G-클래스 W463: G63 AMG,G-클래스,벤츠,0,W463: G63 AMG,Mid-Large suv
399,C220,C-클래스,벤츠,0,0,"['Sedan', 'Coupe']"
400,6시리즈,0,0,0,0,
401,5시리즈,0,0,0,0,
402,벤츠 CLS-클래스,CLS-클래스,벤츠,0,0,['Sedan']
403,랜드로버 디스커버리,디스커버리,랜드로버,0,0,['Mid-Large suv']
404,캡쳐,0,0,0,0,
405,마세라티 콰트로포르테 2019년형,콰트로포르테,마세라티,0,0,Sedan
406,기아 HEV 니로 DE,니로,기아,HEV,DE,Small suv
407,랭글러,랭글러,지프,0,0,Mid-Large suv
408,기아 오피러스,오피러스,기아,0,0,['Sedan']
409,르노삼성 SM5 KPQ,SM5,르노삼성,0,0,Sedan
410,e-트론,0,0,0,0,
411,쏘나타LF,쏘나타,현대,0,LF,['Sedan']
412,NF쏘나타,쏘나타,현대,0,NF,['Sedan']
413,NEW에쿠스,에쿠스,현대,0,0,Sedan
414,V60,V60,볼보,0,0,Mid-Large suv
415,Q50,Q5,아우디,0,0,Mid-Large suv
416,벤츠 GT-클래스,GT-클래스,벤츠,0,0,Sedan
417,QX50,QX,인피니티,0,0,Mid-Large suv
418,맥시마,맥시마,닛산,0,0,Sedan
419,토요타 캠리 2015년형,캠리,토요타,0,0,Sedan
420,르노삼성 SM5,SM5,르노삼성,0,0,['Sedan']
421,현대 제네시스 BH,제네시스,현대,0,BH,['Sedan']
422,스포티지QL,스포티지,기아,0,QL,['Mid-Large suv']
423,현대 쏘나타 dn8,쏘나타,현대,0,0,['Sedan']
424,현대 싼타페TM,싼타페,현대,0,TM,['Mid-Large suv']
