,name,model,maker,prefix,postfix,kind
2541,SRX,SRX,캐딜락,0,0,Mid-Large suv
2542,벤츠220,0,벤츠,0,0,
2543,혼다 NSX,NSX,혼다,0,0,Coupe
2544,뉴스펙트라윙,스펙트라윙,기아,0,0,
2545,푸조 206RC,206,푸조,0,0,Sedan
2546,FJ크루져,FJ크루져,토요타,0,0,Mid-Large suv
2547,렉서스 GS 430,GS,렉서스,0,0,Sedan
2548,도요타 시에나,시에나,토요타,0,0,van
2549,그랜져 5G,그랜저,현대,0,0,Sedan
2550,뉴 카렌스,카렌스,기아,뉴,0,Small suv
2551,BMW MINI,컨트리맨,미니,0,0,Small suv
2552,GS  F Sport,GS,렉서스,0,0,Sedan
2553,렉스턴스포츠Q200,렉스턴 스포츠,르노,0,Q200,
2554,쏘나타 YF,쏘나타,현대,0,YF,Sedan
2555,투싼 IX,투싼,현대,0,0,Mid-Large suv
2556,스포티지 QL,스포티지,기아,0,QL,Mid-Large suv
2557,쏘나타 하이브리드,쏘나타,현대,0,0,Sedan
2558,쏘나타 NF,쏘나타,현대,0,NF,Sedan
2559,그랜져 TG,그랜저,현대,0,TG,Sedan
2560,sm5뉴임프레션,SM5,르노삼성,0,뉴임프레션,Sedan
2561,A7,A7,아우디,0,0,Sedan
2562,서버번,서버번,쉐보레,0,0,Mid-Large suv
2563,MKX,MKX,링컨,0,0,Mid-Large suv
2564,Z4,Z4,BMW,0,0,Coupe
2565,컨트리맨,컨트리맨,미니,0,0,Small suv
2566,기블리,기블리,마세라티,0,0,Sedan
2567,뉴 액센트,엑센트,현대,뉴,0,Sedan
2568,체어맨,체어맨,쌍용,0,0,Sedan
2569,벤츠 G-클래스 W463: G63 AMG,G-클래스,벤츠,0,W463: G63 AMG,Mid-Large suv
2570,기아 HEV 니로 DE,니로,기아,HEV,DE,Small suv
2571,NEW에쿠스,에쿠스,현대,0,0,Sedan
2572,Q50,Q5,아우디,0,0,Mid-Large suv
2573,벤츠 GT-클래스,GT-클래스,벤츠,0,0,Coupe
2574,현대 벨로스터JS,벨로스터,현대,0,JS,Sedan
2575,기아 더뉴K5,K5,기아,0,0,Sedan
2576,벤츠 E300,E-클래스,벤츠,0,0,Sedan
2577,현대 그랜저HG,그랜저,현대,0,HG,Sedan
2578,쉐보레 더넥스트스파크,스파크,쉐보레/한국GM,더넥스트,0,Sedan
2579,현대 아반떼MD,아반떼,현대,0,MD,Sedan
2580,쉐보레 말리부,말리부,쉐보레/한국GM,0,0,Sedan
2581,-,,,,,
2582,기아 더뉴레이,레이,기아,더뉴,0,Sedan
2583,티코,티코,기아,0,0,
2584,르노 캡쳐,캡처,르노삼성,0,0,Small suv
2585,지프 COMPASS,컴패스,지프,0,0,Mid-Large suv
2586,솔라티,쏠라티,현대,0,0,
2587,407SW,407,푸조,0,0,Sedan
2588,볼보 2세대 XC90 더 뉴,XC90,볼보,2세대,더 뉴,Mid-Large suv
2589,네비게이터,네비게이터,링컨,0,0,van
2590,렉서스 ES 2017년형,ES,렉서스,0,0,Sedan
2591,현대 아이오닉하이브리드,아이오닉,현대,0,0,Sedan
2592,기아 K5터보GDi,K5,기아,0,0,Sedan
2593,쉐보레/한국GM 토스카 V250,토스카,쉐보레/한국GM,0,0,Sedan
2594,벤츠 마이바흐,마이바흐,벤츠,0,0,Sedan
2595,BMWX3,X3,BMW,0,0,Mid-Large suv
2596,기아 올뉴스포티지,스포티지,기아,뉴,0,Mid-Large suv
2597,e-카운티,카운티,현대,0,0,
2598,sm5newimpression,SM5,르노삼성,0,뉴임프레션,Sedan
2599,M4,M4,BMW,0,0,Sedan
2600,아우디 A4 B8,A4,아우디,0,B8,Sedan
2601,뉴카이엔,카이엔,포르쉐,0,0,Mid-Large suv
2602,쉐보레/한국GM 이쿼녹스 3세대,이쿼녹스,쉐보레/한국GM,3세대,0,Small suv
2603,현대 더 뉴 EV 아이오닉 AE,아이오닉,현대,더 뉴 EV,AE,Sedan
2604,쌍용 C 코란도 C200,코란도,쌍용,0,0,Mid-Large suv
2605,르노삼성 마스터,마스터,르노,0,0,van
2606,재규어 X타입,X타입,재규어,0,0,Sedan
2607,포르쉐 카이맨 S,카이맨,포르쉐,0,0,Coupe
2608,푸조 2008,2008,푸조,0,0,Small suv
2609,랜드로버 벨라,레인지로버 벨라,랜드로버,0,0,
2610,현대 투싼 JM,투싼,현대,0,JM,Mid-Large suv
2611,쌍용 W 체어맨 W200,체어맨,쌍용,0,0,Sedan
2612,다이하쓰 미라 2020년형,미라,다이하쓰,0,0,Sedan
2613,벤츠 C220,C-클래스,벤츠,0,0,
2614,FDFFF,,,,,
2615,인피니티 G 시리즈 2009년형,G 시리즈,인피니티,0,0,Sedan
2616,링컨 컨티넨탈,컨티넨탈,링컨,0,0,Sedan
2617,르노삼성 ZE SM3 L38,SM3,르노삼성,0,0,Sedan
2618,아우디 A5 2020년형,A5,아우디,0,0,Coupe
2619,캐딜락 CTS,CTS,캐딜락,0,0,Sedan
2620,람보르기니 레벤톤 2020년형,레벤톤,람보르기니,0,0,Coupe
2621,링컨 LS 2020년형,LS,링컨,0,0,Sedan
2622,아반떼XD,아반떼,현대,0,XD,Sedan
2623,현대 쏘나타 DN8 센슈어스,쏘나타,현대,0,DN8,Sedan
2624,폭스바겐 파사트 2014년형,파사트,폭스바겐,0,0,Sedan
2625,벤츠 C-클래스 W205/C205,C-클래스,벤츠,0,0,Sedan
2626,볼보 S80,S80,볼보,0,0,Sedan
2627,벤츠 M-클래스,M-클래스,벤츠,0,0,Mid-Large suv
2628,쉐보레/한국GM 볼트 2020년형,볼트,쉐보레/한국GM,0,2,Sedan
2629,벤츠 AMG GT C190,GT-클래스,벤츠,0,AMG C190,Coupe
2630,렉서스 RX 350,RX,렉서스,0,0,Mid-Large suv
2631,랜드로버 레인지로버 보그 2017년형,레인지로버 보그,랜드로버,0,0,Mid-Large suv
2632,렉서스 GS 2018년형,GS,렉서스,0,0,Sedan
2633,마쯔다 2 (데미오) 2019년형,2 (데미오),마쯔다,0,0,Sedan
2634,쌍용 더뉴 렉스턴 스포츠 Q150,렉스턴 스포츠,쌍용,0,0,Mid-Large suv
2635,포커스해치백,포커스,포드,0,0,Sedan
2636,기아 쏘렌토 BL,쏘렌토,기아,0,BL,Mid-Large suv
2637,미니 컨트리맨 2017년형,컨트리맨,미니,0,0,Small suv
2638,마티즈2,마티즈,쉐보레/한국GM,2,0,Sedan
2639,쉐보레/한국GM 스파크 M300,스파크,쉐보레/한국GM,0,M300,Sedan
2640,포커스세단,포커스,포드,0,0,Sedan
2641,540i,5 시리즈,BMW,0,0,Sedan
2642,르노삼성 네오 QM5 H45,QM5,르노삼성,0,0,Small suv
2643,쉐보레/대우 크루즈,크루즈,홀덴,0,0,Sedan
2644,BMW X5 F15,X5,BMW,0,0,Mid-Large suv
2645,현대 뉴 베르나 LC,베르나,현대,0,0,Sedan
2646,프리랜더,프리랜더,랜드로버,0,0,Mid-Large suv
2647,닷지램픽업,램 픽업,닷지,0,0,Mid-Large suv
2648,스카니아,,스카니아,,,
2649,푸조 206 2006년형,206,푸조,0,0,Sedan
2650,액티언스포츠,액티언 스포츠,쌍용,0,0,Mid-Large suv
2651,C4피카소,C4,시트로엥,0,0,Small suv
2652,GLK클래스,GLK-클래스,벤츠,0,0,Mid-Large suv
2653,쉐보레/대우 볼트,볼트,쉐보레/한국GM,0,0,Sedan
2654,BMW 6 시리즈,6 시리즈,BMW,0,0,Sedan
2655,E63 amg,E-클래스,벤츠,0,0,Sedan
2656,520i,5 시리즈,BMW,0,0,Sedan
2657,푸조 207,207,푸조,0,0,Sedan
2658,기아 포르테 쿱,포르테 쿱,기아,0,0,Coupe
2659,르노 클리오,클리오,르노,0,0,Sedan
2660,재규어 F페이스,F페이스,재규어,0,0,Mid-Large suv
2661,지프 레니게이드,레니게이드,지프,0,0,Small suv
2662,지프 레니게이드 2019년형,레니게이드,지프,0,0,Small suv
2663,벤츠 S-클래스 2014년형,S-클래스,벤츠,0,0,Sedan
2664,포터 2 HR,1열 포터,현대,0,슈퍼캡 2,One row truck
2665,더뉴 i30 GD,i30,현대,0,0,Sedan
2666,330i,3 시리즈,BMW,0,0,Sedan
2667,올뉴카렌스,카렌스,기아,올뉴,0,Small suv
2668,올뉴크루즈,크루즈,홀덴,올뉴,0,Sedan
2669,지프체로키,체로키,지프,0,0,Mid-Large suv
2670,GLS클래스,GLS-클래스,벤츠,0,0,Mid-Large suv
2671,BMW 3시리즈컨버터블,3 시리즈,BMW,0,0,Sedan
2672,E 350 coupe,E-클래스,벤츠,0,0,Coupe
2673,sm5 new impression,SM5,르노삼성,0,뉴임프레션,Sedan
2674,New SM7,SM7,르노삼성,0,0,Sedan
2675,뉴 쏘렌토R,쏘렌토,기아,뉴,0,Mid-Large suv
2676,코란도 스포츠,코란도 스포츠,쌍용,0,0,Mid-Large suv
2677,뉴 스포티지 R,스포티지,기아,R,0,Mid-Large suv
2678,Audi TT Coupe,TT,아우디,0,0,Sedan
2679,뉴 스포티지,스포티지,기아,뉴,0,Mid-Large suv
2680,BMW X2,X2,BMW,0,0,Mid-Large suv
2681,벤츠 쿠페 GLC-클래스 C253,GLC-클래스,벤츠,0,0,Mid-Large suv
2682,벤츠 GLC-클래스 X253,GLC-클래스,벤츠,0,0,Mid-Large suv
2683,벤츠 SLC-클래스 C231,SLC-클래스,벤츠,0,0,Coupe
2684,토요타 아발론 2020년형,아발론,토요타,0,0,Sedan
2685,폭스바겐 제타 2021년형,제타,폭스바겐,0,0,Sedan
2686,지프 루비콘 2021년형,루비콘,지프,0,0,Mid-Large suv
2687,포르쉐 911,911,포르쉐,0,0,Coupe
2688,아우디 Q7 2021년형,Q7,아우디,0,0,Mid-Large suv
2689,포르쉐  타이칸,타이칸,포르쉐,0,0,Sedan
2690,벤츠 GT-클래스 GT43 AMG 4DOOR X290,GT-클래스,벤츠,0,0,Sedan
2691,재규어 F타입,F타입,재규어,0,0,Coupe
2692,지프 랭글러 2021년형,랭글러,지프,0,0,Mid-Large suv
2693,쉐보레 콜로라도 2021년형,콜로라도,홀덴,0,0,Mid-Large suv
2694,미니 2열 쿠퍼,2열 쿠퍼,미니,0,0,Sedan
2695,포드 5세대 F/L 익스플로러,익스플로러,포드,0,0,Mid-Large suv
2696,렉서스 RX 2020년형,RX,렉서스,0,0,Mid-Large suv
2697,혼다 어코드 2021년형,어코드,혼다,0,0,Sedan
2698,미니 쿠퍼 F55/F56,쿠퍼,미니,0,0,Coupe
2699,아우디 A5,A5,아우디,0,0,Coupe
2700,렉서스 GS 2021년형,GS,렉서스,0,0,Sedan
2701,벤츠 CL-클래스 C216,CL-클래스,벤츠,0,0,Sedan
2702,닷지 듀랑고 2021년형,듀랑고,닷지,0,0,Mid-Large suv
2703,재규어 XJ 2012년형,XJ,재규어,0,0,Sedan
2704,쉐보레/한국GM 올뉴 크루즈 J400,크루즈,홀덴,올뉴,J400,Sedan
2705,토요타 프리우스 2018년형,프리우스,토요타,0,0,Sedan
2706,기아 올뉴 카렌스 RP,카렌스,기아,올뉴,RP,Small suv
2707,람보르기니 우르스,우르스,람보르기니,0,0,Mid-Large suv
2708,폭스바겐 투아렉 2015년형,투아렉,폭스바겐,0,0,Mid-Large suv
2709,마세라티 르반떼 2019년형,르반떼,마세라티,0,0,Mid-Large suv
2710,랜드로버 디스커버리 스포츠 2021년형,디스커버리 스포츠,랜드로버,0,0,Mid-Large suv
2711,지프 레니게이드 2015년형,레니게이드,지프,0,0,Small suv
2712,폭스바겐 티구안 2014년형,티구안,폭스바겐,0,0,Mid-Large suv
2713,지프 체로키 2021년형,체로키,지프,0,0,Mid-Large suv
2714,랜드로버 디스커버리 2014년형,디스커버리,랜드로버,0,0,Mid-Large suv
2715,롤스로이스 컬리넌,컬리넌,롤스로이스,0,0,Sedan
2716,쌍용 체어맨 W100,체어맨,쌍용,W,W100,Sedan
2717,볼보 EC60E,EC60E,볼보,0,0,
2718,지프 레니게이드 2020년형,레니게이드,지프,0,0,Small suv
2719,렉서스 LS 2021년형,LS,렉서스,0,0,Sedan
2720,재규어 XJ,XJ,재규어,0,0,Sedan
2721,벤츠 E-클래스 F/L W212,E-클래스,벤츠,0,F/L W212,Coupe
2722,랜드로버 디펜더 2021년형,디펜더,랜드로버,0,0,Mid-Large suv
2723,BMW 6 시리즈 F06/12/13,6 시리즈,BMW,0,F06/12/13,Sedan
2724,BMW X5 E53,X5,BMW,0,0,Mid-Large suv
2725,르노삼성 ZOE,ZOE,르노,0,0,Sedan
2726,미니,,미니,,,
2727,BMW Z4 G29,Z4,BMW,0,G29,Coupe
2728,아우디 Q7 2016년형,Q7,아우디,0,0,Mid-Large suv
2729,BMW 그란쿠페(4도어) 2 시리즈 F44,2 시리즈,BMW,0,0,Sedan
2730,폭스바겐 골프 2014년형,골프,폭스바겐,0,0,Sedan
2731,기아 하이브리드 K7 VG,K7,기아,하이브리드,VG,Sedan
2732,혼다 레전드 2008년형,레전드,혼다,0,0,Sedan
2733,지프 랭글러 2020년형,랭글러,지프,0,0,Mid-Large suv
2734,현대 제네시스 G330,제네시스,현대,0,0,Sedan
2735,포르쉐 파나메라 2016년형,파나메라,포르쉐,0,0,Sedan
2736,포드 퓨전 2014년형,퓨전,포드,0,0,Sedan
2737,닷지 캘리버 2011년형,캘리버,닷지,0,0,Small suv
2738,마쯔다 RX,RX,마쯔다,0,0,Coupe
2739,인피니티 QX 2018년형,QX,인피니티,0,0,Mid-Large suv
2740,혼다 어코드 2018년형,어코드,혼다,0,0,Sedan
2741,볼보 크로스 컨트리 V60,V60,볼보,크로스 컨트리,0,Mid-Large suv
2742,렉서스 LX,LX,렉서스,0,0,Mid-Large suv
2743,렉서스 CT 2021년형,CT,렉서스,0,0,Sedan
2744,닛산 맥시마 A36,맥시마,닛산,0,0,Sedan
2745,랜드로버 레인지로버 스포츠 2015년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
2746,벤츠 스프린터 907/910,스프린터,토요타,0,907/910,Coupe
2747,시트로엥 C4 칵투스,C4 칵투스,시트로엥,0,0,Small suv
2748,포르쉐 파나메라 2012년형,파나메라,포르쉐,0,0,Sedan
2749,쉐보레/한국GM EV 스파크 M300,스파크,쉐보레/한국GM,0,M300,Sedan
2750,렉서스 IS 2017년형,IS,렉서스,0,0,Sedan
2751,현대 숏바디 갤로퍼 M,갤로퍼,현대,숏바디,M,Small suv
2752,랜드로버 디스커버리 2012년형,디스커버리,랜드로버,0,0,Mid-Large suv
2753,포르쉐 파나메라 2013년형,파나메라,포르쉐,0,0,Sedan
2754,토요타 수프라,수프라,토요타,0,0,Coupe
2755,현대 다이너스티,다이너스티,현대,0,0,Sedan
2756,BMW M8,M8,BMW,0,0,Coupe
2757,링컨 컨티넨탈 2017년형,컨티넨탈,링컨,0,0,Sedan
2758,랜드로버 디스커버리 스포츠 2018년형,디스커버리 스포츠,랜드로버,0,0,Mid-Large suv
2759,랜드로버 레인지로버 스포츠 2020년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
2760,랜드로버 레인지로버 이보크 L538,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
2761,랜드로버 레인지로버 보그 2014년형,레인지로버 보그,랜드로버,0,0,Mid-Large suv
2762,폭스바겐 CC 2016년형,CC,폭스바겐,0,0,Sedan
2763,토요타 툰드라,툰드라,토요타,0,0,Mid-Large suv
2764,링컨 LS,LS,링컨,0,0,Sedan
2765,테슬라 모델3,모델 3,테슬라,0,0,Sedan
2766,닛산 캐시카이,캐시카이,닛산,0,0,Small suv
2767,푸조 3008 2017년형,3008,푸조,0,0,Small suv
2768,지프 레니게이드 2017년형,레니게이드,지프,0,0,Small suv
2769,랜드로버 디스커버리 2015년형,디스커버리,랜드로버,0,0,Mid-Large suv
2770,포르쉐 마칸 2018년형,마칸,포르쉐,0,0,Mid-Large suv
2771,벤틀리 뮬산 2019년형,뮬산,벤틀리,0,0,Sedan
2772,제네시스 2세대 G80 RG3,제네시스,현대,0,RG3,Sedan
2773,페라리 F40 2018년형,F40,페라리,0,0,Coupe
2774,비이스만 로드스터 2020년형,로드스터,비이스만,0,0,Coupe
2775,기아 더뉴 아웃도어 카니발 YP,카니발,기아,더뉴 아웃도어,YP,van
2776,폭스바겐 투아렉 2012년형,투아렉,폭스바겐,0,0,Mid-Large suv
2777,포드 익스플로러 2020년형,익스플로러,포드,0,0,Mid-Large suv
2778,재규어 XJ 2020년형,XJ,재규어,0,0,Sedan
2779,동풍소콘 FENGON IX5,X5,BMW,0,0,Mid-Large suv
2780,랜드로버 레인지로버 스포츠 2017년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
2781,미니 컨트리맨 2019년형,컨트리맨,미니,0,0,Small suv
2782,포르쉐 카이엔 2019년형,카이엔,포르쉐,0,0,Mid-Large suv
2783,지프 랭글러 2019년형,랭글러,지프,0,0,Mid-Large suv
2784,대우프리마25톤,프리마,대우,0,0,
2785,닛산 GTR,GTR,닛산,0,0,Coupe
2786,마쯔다 2 (데미오) 2020년형,2 (데미오),마쯔다,0,0,Sedan
2787,테스트???,,,,,
2788,푸조 508SW 2019년형,508SW,푸조,0,0,Small suv
2789,아우디 A8 2016년형,A8,아우디,0,0,Sedan
2790,폭스바겐 비틀 2016년형,비틀,폭스바겐,0,0,Sedan
2791,지프 루비콘 2019년형,루비콘,지프,0,0,Mid-Large suv
2792,푸조 5008 2019년형,5008,푸조,0,0,Small suv
2793,스마트 포투 2013년형,포투,스마트,0,0,Coupe
2794,벤츠 M-클래스 2013년형,M-클래스,벤츠,0,0,Mid-Large suv
2795,벤츠 E-클래스 E200,E-클래스,벤츠,0,0,Sedan
2796,포르쉐 카이엔 2017년형,카이엔,포르쉐,0,0,Mid-Large suv
2797,시트로엥 DS 2016년형,DS3,시트로엥,0,0,Sedan
2798,인피니티 M 시리즈 2013년형,M 시리즈,인피니티,0,0,Sedan
2799,벤츠 마이바흐 2015년형,마이바흐,벤츠,0,0,Sedan
2800,볼보 V90 2019년형,V90,볼보,0,0,Mid-Large suv
2801,푸조 2008 2020년형,2008,푸조,0,0,Small suv
2802,시트로엥 C4 칵투스 2016년형,C4 칵투스,시트로엥,0,0,Small suv
2803,볼보 XC90 2017년형,XC90,볼보,0,0,Mid-Large suv
2804,재규어 XJS,XJS,재규어,0,0,Sedan
2805,롤스로이스 던 2019년형,던,롤스로이스,0,0,Sedan
2806,볼보 S60 2018년형,S60,볼보,0,0,Sedan
2807,아우디 A6 2011년형,A6,아우디,0,0,Sedan
2808,미니 쿠퍼 2018년형,쿠퍼,미니,0,0,Coupe
2809,렉서스 CT 2012년형,CT,렉서스,0,0,Sedan
2810,재규어 XF 2012년형,XF,재규어,0,0,Sedan
2811,볼보 S90 2013년형,S90,볼보,0,0,Sedan
2812,폭스바겐 파사트 2009년형,파사트,폭스바겐,0,0,Sedan
2813,토요타 캠리 2012년형,캠리,토요타,0,0,Sedan
2814,알파로메오 브레라,브레라,알파로메오,0,0,Coupe
2815,벤츠 GLC-클래스 X253/C253: GLC63 AMG,GLC-클래스,벤츠,0,0,Mid-Large suv
2816,푸조 508 2015년형,508,푸조,0,0,Sedan
2817,미니 쿠퍼 컨버터블 2014년형,쿠퍼 컨버터블,미니,0,0,Coupe
2818,기아 K3 쿱,K3 쿱,기아,0,0,Coupe
2819,현대 트라제XG FO,트라제XG,현대,0,FO,van
2820,혼다 어코드 2014년형,어코드,혼다,0,0,Sedan
2821,캐딜락 CT6 2018년형,CT6,캐딜락,0,0,Sedan
2822,아우디 A4 2011년형,A4,아우디,0,0,Sedan
2823,벤틀리 컨티넨탈 플라잉스퍼 2016년형,컨티넨탈 플라잉스퍼,벤틀리,0,0,Sedan
2824,쉐보레/대우 윈스톰 C100,윈스톰,쉐보레/한국GM,0,C100,Mid-Large suv
2825,포르쉐 카이엔 2009년형,카이엔,포르쉐,0,0,Mid-Large suv
2826,푸조 306,306,푸조,0,0,Sedan
2827,벤츠 E-클래스 2017년형,E-클래스,벤츠,0,0,Sedan
2828,SM6 LFD,SM6,르노삼성,0,0,Sedan
2829,3 시리즈,3 시리즈,BMW,0,0,Sedan
2830,X1 F48,X1,BMW,0,F48,Mid-Large suv
2831,CT6 2019년형,CT6,캐딜락,0,0,Sedan
2832,GLE-클래스 2019년형,GLE-클래스,벤츠,0,0,Mid-Large suv
2833,올뉴 K7 YG,K7,기아,올뉴,YG,Sedan
2834,올뉴 투싼 TL,TL,아큐라,0,0,Sedan
2835,PHEV 아이오닉 AE,아이오닉,현대,PHEV,AE,Sedan
2836,HEV 그랜저 IG,그랜저,현대,HEV,IG,Sedan
2837,S-클래스,S-클래스,벤츠,0,0,Sedan
2838,X6 E71/72,X6,BMW,0,E71/72,Mid-Large suv
2839,캠리 2018년형,캠리,토요타,0,0,Sedan
2840,스포티지 ,스포티지,기아,0,0,Mid-Large suv
2841,ES 2019년형,ES,렉서스,0,0,Sedan
2842,아이오닉 ,아이오닉,현대,0,0,Sedan
2843,740i,7 시리즈,BMW,0,0,Sedan
2844,S 클래스,S-클래스,벤츠,0,0,Sedan
2845,링컨MKX,MKX,링컨,0,0,Mid-Large suv
2846,640i GT,6 시리즈,BMW,0,0,Sedan
2847,M240i,M2,BMW,0,0,Sedan
2848,GL클래스,GL-클래스,벤츠,0,0,Mid-Large suv
2849,S클래스 쿠페,S-클래스,벤츠,0,0,Coupe
2850,9-3시리즈,,,,,
2851,그란투리스모,그란투리스모,마세라티,0,0,Sedan
2852,콰트로포르테,콰트로포르테,마세라티,0,0,Sedan
2853,2011미니쿠퍼,쿠퍼,미니,0,0,Coupe
2854,클벳,콜벳,쉐보레,0,0,Coupe
2855,컨티넨탈GT,컨티넨탈,링컨,0,0,Sedan
2856,INFINITI G37 CONVERTIBLE,G 시리즈,인피니티,0,0,Sedan
2857,INFINITI FX35,FX,인피니티,0,0,Mid-Large suv
2858,C200 ML,C-클래스,벤츠,0,0,Sedan
2859,BMW NEW7시리즈,7 시리즈,BMW,0,0,Sedan
2860,푸조 2008 2017년형,2008,푸조,0,0,Small suv
2861,IVECO ACIER 790,ACIER,제일모빌,0,0,
2862,현대 마이티 ,마이티,현대,0,0,
2863,현대 슈퍼캡 1열 포터 AH,1열 포터,현대,슈퍼캡,AH,One row truck
2864,토요타 입섬 2020년형,입섬,토요타,0,0,Small suv
2865,카이엔 쿠페,카이엔,포르쉐,0,0,Mid-Large suv
2866,미니쿠퍼2세대,쿠퍼,미니,0,0,Coupe
2867,푸조 208 2014년형,208,푸조,0,0,Sedan
2868,마이티 2.5톤 카고 슈퍼캡,마이티,현대,0,0,
2869,토요타 프리우스C 2019년형,프리우스C,토요타,0,0,Sedan
2870,미쓰비시 랜서 2009년형,랜서,미쓰비시,0,0,Sedan
2871,볼보 V40 2014년형,V40,볼보,0,0,Small suv
2872,캐딜락 SRX 2011년형,SRX,캐딜락,0,0,Mid-Large suv
2873,랜드로버 디스커버리 2011년형,디스커버리,랜드로버,0,0,Mid-Large suv
2874,레스타,레스타,대우,0,0,
2875,르노 마스터 2021년형,마스터,르노,0,0,van
2876,GOIF 2.0 TDI,골프,폭스바겐,0,0,Sedan
2877,ADFS,,,,,
2878,폭스바겐 골프 2018년형,골프,폭스바겐,0,0,Sedan
2879,쉐보레 익스프레스밴 2007년형,익스프레스밴,쉐보레,0,0,van
2880,지프 체로키 2015년형,체로키,지프,0,0,Mid-Large suv
2881,링컨 MKC 2019년형,MKC,링컨,0,0,Small suv
2882,랜드로버 레인지로버 스포츠 2014년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
2883,토요타 프리우스 2016년형,프리우스,토요타,0,0,Sedan
2884,아우디 Q7 2013년형,Q7,아우디,0,0,Mid-Large suv
2885,메가트럭 4.5,메가트럭,현대,0,0,
2886,랜드로버 레인지로버 스포츠 2016년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
2887,랜드로버 디스커버리 스포츠 2015년형,디스커버리 스포츠,랜드로버,0,0,Mid-Large suv
2888,대우45인승버스전체썬팅,,대우,,,
2889,02포크레인,,,,,
2890,벤츠 A-클래스 W176,A-클래스,벤츠,0,W176,Sedan
2891,푸조 208 2019년형,208,푸조,0,0,Sedan
2892,쉐보레/한국GM 마티즈 M100,마티즈,쉐보레/한국GM,0,0,Sedan
2893,현대2.5T 마이티2,랜서,랜서,랜서,랜서,
2894,재규어 S타입,S타입,재규어,0,0,Sedan
2895,포드 토러스 2010년형,토러스,포드,0,0,Sedan
2896,혼다 CR-V 2009년형,CR-V,혼다,0,0,Small suv
2897,스즈키 짐니,짐니,스즈키,0,0,Small suv
2898,다이하쓰 코펜,코펜,다이하쓰,0,0,Coupe
2899,BMW 미니쿠퍼  컨트리맨,컨트리맨,미니,0,0,Small suv
2900,미니쿠페,쿠퍼,미니,0,0,Coupe
2901,재규어 XJ6,XJ6,재규어,0,0,Sedan
2902,포드 S-MAX 2008년형,S-MAX,포드,0,0,van
2903,BMW New i3 I01,i3,BMW,0,0,Sedan
2904,닛산 알티마 2016년형,알티마,닛산,0,0,Sedan
2905,볼보 C30 2008년형,2008,푸조,0,0,Small suv
2906,렉서스 RX 2006년형,RX,렉서스,0,0,Mid-Large suv
2907,대우 노부스,노부스,대우,0,0,
2908,C4 GREND PICASO,C4,시트로엥,0,0,Small suv
2909,링컨 MKZ 2010년형,MKZ,링컨,0,0,Sedan
2910,BMW Z8,Z8,BMW,0,0,Coupe
2911,아우디 A1 2019년형,A1,아우디,0,0,Sedan
2912,OUTBACK,아웃백,스바루,0,0,Mid-Large suv
2913,아우디 A8 2006년형,A8,아우디,0,0,Sedan
2914,렉서스 GS 2009년형,GS,렉서스,0,0,Sedan
2915,이스즈 V크로스,V크로스,이스즈,0,0,Mid-Large suv
2916,푸조 307 2008년형,2008,푸조,0,0,Small suv
2917,마세라티 기블리 2017년형,기블리,마세라티,0,0,Sedan
2918,르노삼성 더 뉴 QM6,QM6,르노삼성,0,0,Mid-Large suv
2919,아우디 A8 2013년형,A8,아우디,0,0,Sedan
2920,기아 카렌스 RS,카렌스,기아,0,RS,Small suv
2921,BMW i8 I12,i8,BMW,0,0,Sedan
2922,벤츠 GLS-클래스 2016년형,GLS-클래스,벤츠,0,0,Mid-Large suv
2923,아우디 S4 2011년형,S4,아우디,0,0,Sedan
2924,옵티마리갈,옵티마,기아,0,0,Sedan
2925,링컨 MKS 2015년형,MKS,링컨,0,0,Sedan
2926,현대 뉴 1열 포터 AU,1열 포터,현대,0,AU,One row truck
2927,사브 900 2007년형,900,사브,0,0,Sedan
2928,bmw 420i,4 시리즈,BMW,0,0,Sedan
2929,지프 그랜드체로키,체로키,지프,0,0,Mid-Large suv
2930,링컨시리즈,,링컨,,,
2931,아우디 Q3 2015년형,Q3,아우디,0,0,Mid-Large suv
2932,Scion,사이언,토요타,0,0,
2933,쉐보레/대우 EV 스파크 M300,스파크,쉐보레/한국GM,0,M300,Sedan
2934,혼다 어코드 2006년형,어코드,혼다,0,0,Sedan
2935,재규어 XKR,XKR,재규어,0,0,Coupe
2936,재규어 F페이스 2020년형,F페이스,재규어,0,0,Mid-Large suv
2937,르노 마스터 2018년형,마스터,르노,0,0,van
2938,X-TREK,카렌스,기아,0,0,Small suv
2939,푸조 308 2016년형,308,푸조,0,0,Sedan
2940,닛산 마치,마치,닛산,0,0,Sedan
2941,지프 랭글러 2011년형,랭글러,지프,0,0,Mid-Large suv
2942,뷰익 리갈 2014년형,리갈,뷰익,0,0,Sedan
2943,포르쉐 카이맨 2008년형,2008,푸조,0,0,Small suv
2944,프레스토,프레스토,현대,0,0,
2945,아우디 Q7 2012년형,Q7,아우디,0,0,Mid-Large suv
2946,쌍용 렉스턴 스포츠 Q150,렉스턴 스포츠,쌍용,0,0,Mid-Large suv
