,name,model,maker,prefix,postfix,kind
324,벤츠 S-클래스 C222 쿠페,S-클래스,벤츠,0,0,"['Sedan', 'Coupe']"
325,벤츠 EQC-클래스,EQC-클래스,벤츠,0,0,['Mid-Large suv']
326,마세라티 콰트로포르테 2016년형,콰트로포르테,마세라티,0,0,['Sedan']
327,현대 i30 FD,i30,현대,0,0,['Sedan']
328,벤츠 GLA-클래스 X156,GLA-클래스,벤츠,0,0,['Small suv']
329,볼보 S80 2015년형,S80,볼보,0,0,['Sedan']
330,아우디 Q5 2013년형,Q5,아우디,0,0,['Mid-Large suv']
331,포르쉐 마칸 2015년형,마칸,포르쉐,0,0,['Mid-Large suv']
332,쉐보레/한국GM X 젠트라 T255,젠트라,쉐보레/한국GM,0,0,['Sedan']
333,BMW i3,i3,BMW,0,0,['Sedan']
334,볼보 XC40 2019년형,XC40,볼보,0,0,['Mid-Large suv']
335,미니쿠퍼 JCW,쿠퍼,미니,0,0,['Coupe']
336,쉐보레/한국GM 2 마티즈 M150,마티즈,쉐보레/한국GM,0,0,['Sedan']
337,닷지 램 픽업,램 픽업,닷지,0,0,['Mid-Large suv']
338,볼보 FH500 2019년형,FH,볼보,0,0,
339,벤틀리 컨티넨탈 플라잉스퍼 2008년형,컨티넨탈 플라잉스퍼,벤틀리,0,0,['Sedan']
340,5 시리즈 G30/31,5 시리즈,BMW,0,0,['Sedan']
341,현대 LPi HEV 아반떼 HD,아반떼,현대,0,0,"['Sedan', 'Coupe']"
342,인피니티 G 시리즈 2008년형,G 시리즈,인피니티,0,0,['Sedan']
343,벤츠 GT-클래스 X290 GT43 AMG 4DOOR,GT-클래스,벤츠,0,0,"['Sedan', 'Coupe']"
344,랜드로버 레인지로버 이보크 2020년형,레인지로버 이보크,랜드로버,0,0,['Mid-Large suv']
345,미니 2열 쿠퍼 2020년형,2열 쿠퍼,미니,0,0,['Sedan']
346,쌍용 코란도 투리스모 A150,코란도 투리스모,쌍용,0,0,['van']
347,벤츠 GLE-클래스 2016년형,GLE-클래스,벤츠,0,0,['Mid-Large suv']
348,아우디 SQ 2015년형,SQ,아우디,0,0,['Mid-Large suv']
349,볼보 C70 2008년형,C70,볼보,0,0,['Coupe']
350,벤츠 S-클래스 2008년형,S-클래스,벤츠,0,0,"['Sedan', 'Coupe']"
351,재규어 XJ6 2006년형,XJ6,재규어,0,0,['Sedan']
352,렉서스 LS 2009년형,200,크라이슬러,0,0,['Sedan']
353,볼보 S60 2016년형,S60,볼보,0,0,['Sedan']
354,미니 1열 쿠퍼,쿠퍼,미니,0,0,['Coupe']
355,아우디 A6 2008년형,A6,아우디,0,0,['Sedan']
356,미니 1열 쿠퍼 2010년형,쿠퍼,미니,0,0,['Coupe']
357,쉐보레/대우 캡티바 유로5,캡티바,쉐보레/한국GM,0,0,['Mid-Large suv']
358,벤츠 GLA-클래스 2018년형,GLA-클래스,벤츠,0,0,['Small suv']
359,레인지로버 스포츠 2019년형,레인지로버 스포츠,랜드로버,0,0,['Mid-Large suv']
360,쏘렌토 UM 더마스터,쏘렌토,기아,0,UM,['Mid-Large suv']
361,EQ900 HI,EQ900,제네시스,0,0,['Sedan']
362,GLC-클래스,GLC-클래스,벤츠,0,0,['Mid-Large suv']
363,Audi S8,S8,아우디,0,0,['Sedan']
364,i3,i3,BMW,0,0,['Sedan']
365,볼보XC70,XC70,볼보,0,0,['Mid-Large suv']
366,미니클럽맨,클럽맨,미니,0,0,['Sedan']
367,M550DX,5 시리즈,BMW,0,0,['Sedan']
368,RS5,RS5,아우디,0,0,"['Sedan', 'Coupe']"
369,컨티넨탈 플라잉스퍼,컨티넨탈 플라잉스퍼,벤틀리,0,0,['Sedan']
370,제네시스 G80 스포츠,G80,제네시스,0,0,['Sedan']
371,푸조 607 2007년형,607,푸조,0,0,['Sedan']
372,지프 그랜드 체로키,그랜드 체로키,지프,0,0,['Mid-Large suv']
373,폭스바겐 제타 2015년형,제타,폭스바겐,0,0,['Sedan']
374,아우디 컨버터블 A5,A5,아우디,0,0,"['Sedan', 'Coupe']"
375,랜드로버 레인지로버 2008년형,레인지로버,랜드로버,0,0,['Mid-Large suv']
376,푸조 208 2015년형,208,푸조,0,0,['Sedan']
377,랜드로버 레인지로버 보그 2010년형,레인지로버 보그,랜드로버,0,0,['Mid-Large suv']
378,포드 이스케이프 2011년형,이스케이프,포드,0,0,['Small suv']
379,미니 뉴 클럽맨 F54,클럽맨,미니,0,0,['Sedan']
380,현대 뉴 스타렉스 A1,스타렉스,현대,0,A1,['van']
381,랜드로버 레인지로버 스포츠 2010년형,레인지로버 스포츠,랜드로버,0,0,['Mid-Large suv']
382,벤츠 C-클래스 쿠페 C205,C-클래스,벤츠,0,0,"['Sedan', 'Coupe']"
383,푸조 205 2015년형,205,푸조,0,0,['Sedan']
384,볼보 S80 2012년형,S80,볼보,0,0,['Sedan']
385,폭스바겐 CC 2015년형,CC,폭스바겐,0,0,['Sedan']
